metric,val
ipc,1.89623
pref_unused_evict,0
dcache_miss,1.182%
dcache_miss_compulsory,0.0844
dcache_miss_capacity,0.7999
dcache_miss_conflict,0.1157
l1_hit,83.385%
l1_miss,16.615%
pref_sms_window_1,-nan%
pref_sms_window_2,-nan%
pref_sms_window_4,-nan%
pref_sms_window_8,-nan%
pref_sms_window_16,-nan%
pref_sms_window_24,-nan%
pref_sms_window_32,-nan%
pref_sms_window_64,-nan%
pref_sms_window_wtf,0
