metric,val
ipc,1.54311
pref_unused_evict,0
dcache_miss,0.973%
dcache_miss_compulsory,0.0654
dcache_miss_capacity,0.0820
dcache_miss_conflict,0.8525
l1_hit,90.633%
l1_miss,9.367%
pref_sms_window_1,-nan%
pref_sms_window_2,-nan%
pref_sms_window_4,-nan%
pref_sms_window_8,-nan%
pref_sms_window_16,-nan%
pref_sms_window_24,-nan%
pref_sms_window_32,-nan%
pref_sms_window_64,-nan%
pref_sms_window_wtf,0
